ISBN10,ISBN13,Title,Author,Cover,Publisher,Pages
762413697,9.78E+12,The Book Lover's Kit,Deborah Grandinetti,http://www.openisbn.com/cover/0762413697_72.jpg,Running Press Miniature Editions,32
141315741,9.78E+12,"The Magical Worlds Of The Lord Of The Rings: An Unauthorised Guide - A Treasury Of Myths, Legends And Fascinating Facts",David Colbert,http://www.openisbn.com/cover/0141315741_72.jpg,Puffin Books,224
711708770,9.78E+12,"Somerset, Wiltshire &amp; The Mendips Walks (Pathfinder Guides)",Jarrold Publishing,http://www.openisbn.com/cover/0711708770_72.jpg,Jarrold Publishing,80
802139779,9.78E+12,Young Adam,Alexander Trocchi,http://www.openisbn.com/cover/0802139779_72.jpg,Grove Press,152
297643347,9.78E+12,Women In Purple: Three Byzantine Empresses,Judith Herrin,http://www.openisbn.com/cover/0297643347_72.jpg,Weidenfeld &amp; Nicolson,320
1900512440,9.78E+12,Can Reindeer Fly?: The Science Of Christmas,Roger Highfield,http://www.openisbn.com/cover/1900512440_72.jpg,"Metro Books,London",320
571081789,9.78E+12,The Bell Jar,Sylvia Plath,http://www.openisbn.com/cover/0571081789_72.jpg,Faber Faber Inc,258
156236001,9.78E+12,The D. Case: Or The Truth About The Mystery Of Edwin Drood,"Charles Dickens,Carlo Fruttero,Franco Lucentini",http://www.openisbn.com/cover/0156236001_72.jpg,Mariner Books,608
1844130533,9.78E+12,How To Read A Church,Richard Taylor,http://www.openisbn.com/cover/1844130533_72.jpg,Random House,224
310209307,9.78E+12,The Case For Christ:  A Journalist's Personal Investigation Of The Evidence For Jesus,Lee Strobel,http://www.openisbn.com/cover/0310209307_72.jpg,Zondervan,304
60177888,9.78E+12,All I Know About Animal Behavior I Learned In Loehmann's Dressing Room,Erma Bombeck,http://www.openisbn.com/cover/0060177888_72.jpg,Harpercollins,224
440214114,9.78E+12,Mixed Blessings,Danielle Steel,http://www.openisbn.com/cover/0440214114_72.jpg,Dell,432
671016652,9.78E+12,Three Wishes,Barbara Delinsky,http://www.openisbn.com/cover/0671016652_72.jpg,Pocket Books,304
515110132,9.78E+12,"Line Of Fire (The Corps, Book 5)",W. E. B. Griffin,http://www.openisbn.com/cover/0515110132_72.jpg,Jove,480
446607827,9.78E+12,Superstition,David Ambrose,http://www.openisbn.com/cover/0446607827_72.jpg,Grand Central Publishing,432
613572742,9.78E+12,Siddartha,Hermann Hesse,http://www.openisbn.com/cover/0613572742_72.jpg,Bt Bound,0
919924034,9.78E+12,Driving Force Of Spiritual Powers,"Rudolf Steiner,D. Osmond,J. Collis",http://www.openisbn.com/cover/0919924034_72.jpg,Rudolf Steiner Press,96
448210339,9.78E+12,Look Inside Your Body (Poke And Look),"Gina Ingoglia,Carlo A. Michelini",http://www.openisbn.com/cover/0448210339_72.jpg,Grosset &amp; Dunlap,12
312099436,9.78E+12,Women Of The Silk: A Novel,Gail Tsukiyama,http://www.openisbn.com/cover/0312099436_72.jpg,St. Martin's Griffin,278
451450442,9.78E+12,Pyramids,Terry Pratchett,http://www.openisbn.com/cover/0451450442_72.jpg,ROC (Penguin),304
440987202,9.78E+12,The Third Eye (Laurel-leaf Books),Lois Duncan,http://www.openisbn.com/cover/0440987202_72.jpg,Laurel Leaf,224
142301094,9.78E+12,"Origins (Sweep, No. 11)",Cate Tiernan,http://www.openisbn.com/cover/0142301094_72.jpg,Puffin,184
446357421,9.78E+12,If Tomorrow Comes,Sidney Sheldon,http://www.openisbn.com/cover/0446357421_72.jpg,Grand Central Publishing,416
130314803,9.78E+12,Mosaicos: Spanish As A World Language With CD-ROM (3rd Edition),"Matilde Olivella Castells,Elizabeth Guzmán,Paloma",http://www.openisbn.com/cover/0130314803_72.jpg,Prentice Hall,608
812092821,9.78E+12,501 Spanish Verbs: Fully Conjugated In All The Tenses In A New Easy-to-Learn Format Alphabetically Arranged,Christopher Kendris,http://www.openisbn.com/cover/0812092821_72.jpg,Barrons Educational Series Inc,674
764551949,9.78E+12,Spanish For Dummies,And The Language Experts At Berlitz,http://www.openisbn.com/cover/0764551949_72.jpg,For Dummies,432
312959249,9.78E+12,Necessary Evil,David A. Van Meter,http://www.openisbn.com/cover/0312959249_72.jpg,St Martins Mass Market Paper,320
1576739562,9.78E+12,Tested By Fire (The Baxter Series #1),Kathy Herman,http://www.openisbn.com/cover/1576739562_72.jpg,Multnomah Books,320
684868938,9.78E+12,Don't Make Me Stop This Car!: Adventures In Fatherhood,Al Roker,http://www.openisbn.com/cover/0684868938_72.jpg,Scribner,256
312966814,9.78E+12,Sleeping With The Crawfish (A St. Martin's Dead Letter Mystery),D. J. Donaldson,http://www.openisbn.com/cover/0312966814_72.jpg,St Martins Mass Market Paper,260
399141065,9.78E+12,Contagion,Robin Cook,http://www.openisbn.com/cover/0399141065_72.jpg,Putnam Adult,434
425171272,9.78E+12,Home Song,LaVyrle Spencer,http://www.openisbn.com/cover/0425171272_72.jpg,Berkley Trade,419
1880033100,9.78E+12,Prayer Of The Warrior,Michael H. Brown,http://www.openisbn.com/cover/1880033100_72.jpg,Faith Pub Co,236
804900973,9.78E+12,Adventures Of Sherlock Holmes,"Arthur Conan, Sir Doyle",http://www.openisbn.com/cover/0804900973_72.jpg,Airmont Pub Co,0
449215571,9.78E+12,Gone To Soldiers,Marge Piercy,http://www.openisbn.com/cover/0449215571_72.jpg,Fawcett,800
451516060,9.78E+12,Robinson Crusoe (Signet Classics),Daniel Defoe,http://www.openisbn.com/cover/0451516060_72.jpg,Signet Classics,0
764585932,9.78E+12,Frankenstein (Cliffs Notes),Jeff Coghill,http://www.openisbn.com/cover/0764585932_72.jpg,Cliffs Notes,100
553212478,9.78E+12,Frankenstein,Mary Shelley,http://www.openisbn.com/cover/0553212478_72.jpg,Bantam Classics,256
671432427,9.78E+12,Fathers Day,Eugene C. Kennedy,http://www.openisbn.com/cover/0671432427_72.jpg,Pocket,0
517569620,9.78E+12,Black Valentine,Patricia Sargent,http://www.openisbn.com/cover/0517569620_72.jpg,Crown,264
671827944,9.78E+12,Moviola,Garson Kanin,http://www.openisbn.com/cover/0671827944_72.jpg,Pocket,0
671701363,9.78E+12,Adventures Of Huckleberry Finn (Enriched Classic),Twain,http://www.openisbn.com/cover/0671701363_72.jpg,Washington Square Press,0
553247727,9.78E+12,Pritikin Program For Diet And Exercise,Nathan Pritikin,http://www.openisbn.com/cover/0553247727_72.jpg,Bantam Doubleday Dell,0
842329242,9.78E+12,Nicolae: The Rise Of Antichrist (Left Behind No. 3),"Tim LaHaye,Jerry B. Jenkins",http://www.openisbn.com/cover/0842329242_72.jpg,"Tyndale House Publishers, Inc.",432
553106333,9.78E+12,Ashes To Ashes,Tami Hoag,http://www.openisbn.com/cover/0553106333_72.jpg,Bantam,496
395683297,9.78E+12,Silent Spring,"Rachel Carson,Al Gore,Lois And Louis Darling",http://www.openisbn.com/cover/0395683297_72.jpg,Houghton Mifflin Company,368
590451782,9.78E+12,Jo's Boys (Apple Classic),Louisa May Alcott,http://www.openisbn.com/cover/0590451782_72.jpg,Apple,0
452270529,9.78E+12,This Little Light Of Mine: The Life Of Fannie Lou Hamer,Kay Mills,http://www.openisbn.com/cover/0452270529_72.jpg,Plume,416
425168298,9.78E+12,"Secret Prey (Lucas Davenport, No 9)",John Sandford,http://www.openisbn.com/cover/0425168298_72.jpg,Berkley,400
1566193087,9.78E+12,Wuthering Heights,Emily Bronte,http://www.openisbn.com/cover/1566193087_72.jpg,Dorset Pr,0
553213423,9.78E+12,Great Expectations (Bantam Classics),"Charles Dickens,John Irving",http://www.openisbn.com/cover/0553213423_72.jpg,Bantam Classics,560
394713788,9.78E+12,Is There No Place On Earth For Me?,Susan Sheehan,http://www.openisbn.com/cover/0394713788_72.jpg,Vintage,352
345433165,9.78E+12,The Right Hand Of Evil,John Saul,http://www.openisbn.com/cover/0345433165_72.jpg,Ballantine Books,344
785804714,9.78E+12,All The Women Of The Bible,Edith Deen,http://www.openisbn.com/cover/0785804714_72.jpg,Book Sales,432
2229544,9.78E+12,Cold New Dawn,Ian St.James,http://www.openisbn.com/cover/0002229544_72.jpg,HarperCollins Publishers Ltd,544
140011307,9.78E+12,The Thirty-Nine Steps (Classic Crime),John Buchan,http://www.openisbn.com/cover/0140011307_72.jpg,Penguin (Non-Classics),128
671007343,9.78E+12,At All Costs (Nancy Drew &amp; Hardy Boys Super Mysteries #33),Carolyn Keene,http://www.openisbn.com/cover/0671007343_72.jpg,Simon Pulse,224
067084943X,9.78E+12,The Book Of Guys,Garrison Keillor,http://www.openisbn.com/cover/067084943X_72.jpg,The Viking Press,340
671799045,9.78E+12,Evening Star,Larry McMurtry,http://www.openisbn.com/cover/0671799045_72.jpg,Pocket,624
067178501X,9.78E+12,Palmistry: How To Chart The Lines Of Your Life,Roz Levine,http://www.openisbn.com/cover/067178501X_72.jpg,Touchstone,128
721406270,9.78E+12,The Little Mermaid (Well Loved Tales),"Hans Christian Andersen,Enid C. King,Brian Price T",http://www.openisbn.com/cover/0721406270_72.jpg,Random House Inc (T),52
62508326,9.78E+12,"A Lover's Alphabet: A Collection Of Aphrodisiac Recipes, Magic Formulae, Lovemaking Secrets And Erotic Miscellany From East And West (Pillow Book)",Harper Collins Publishers,http://www.openisbn.com/cover/0062508326_72.jpg,Harpercollins,160
486264661,9.78E+12,Selected Poems (Dover Thrift Editions),Emily Dickinson,http://www.openisbn.com/cover/0486264661_72.jpg,Dover Publications,64
486272818,9.78E+12,Miss Julie (Dover Thrift Editions),August Strindberg,http://www.openisbn.com/cover/0486272818_72.jpg,Dover Publications,64
486272648,9.78E+12,Beowulf (Dover Thrift Editions),R. K. Gordon,http://www.openisbn.com/cover/0486272648_72.jpg,Dover Publications,64
486277836,9.78E+12,My Last Duchess And Other Poems (Dover Thrift Editions),Robert Browning,http://www.openisbn.com/cover/0486277836_72.jpg,Dover Publications,128
048627053X,9.78E+12,Notes From The Underground (Dover Thrift Editions),Fyodor Dostoyevsky,http://www.openisbn.com/cover/048627053X_72.jpg,Dover Publications,96
64472531,9.78E+12,Violet &amp; Claire,Francesca Lia Block,http://www.openisbn.com/cover/0064472531_72.jpg,HarperTeen,176
205131999,9.78E+12,Perspectives On Personality,"Charles S. Carver,Michael F. Scheier",http://www.openisbn.com/cover/0205131999_72.jpg,Allyn &amp; Bacon,656
451625781,9.78E+12,A Primer Of Jungian Psychology (Mentor),"Calvin S. Hall,Vernon J. Nordby",http://www.openisbn.com/cover/0451625781_72.jpg,Signet,144
441005004,9.78E+12,Virus Clans: A Story Of Evolution,Michael Kanaly,http://www.openisbn.com/cover/0441005004_72.jpg,Ace Trade,312
002346450X,9.78E+12,The Consolation Of Philosophy: Boethius,Richard H. Green,http://www.openisbn.com/cover/002346450X_72.jpg,Prentice Hall,160
312280637,9.78E+12,Ten Women Who Shook The World: Stories,Sylvia Brownrigg,http://www.openisbn.com/cover/0312280637_72.jpg,Picador,144
380017822,9.78E+12,Animal Liberation: A New Ethics For Our Treatment Of Animals,Peter Singer,http://www.openisbn.com/cover/0380017822_72.jpg,Avon Books,297
515129232,9.78E+12,Second Wind,Dick Francis,http://www.openisbn.com/cover/0515129232_72.jpg,Jove,272
345400011,9.78E+12,"It Wasn't Always Easy, But I Sure Had Fun",Lewis Grizzard,http://www.openisbn.com/cover/0345400011_72.jpg,Ballantine Books,336
316898163,9.78E+12,"River, Cross My Heart : A Novel",Breena Clarke,http://www.openisbn.com/cover/0316898163_72.jpg,"Little, Brown And Company",272
937611018,9.78E+12,You Can Heal Your Life,Louise Hay,http://www.openisbn.com/cover/0937611018_72.jpg,Hay House,251
965834522,9.78E+12,Hellspark,Janet Kagan,http://www.openisbn.com/cover/0965834522_72.jpg,Meisha Merlin Publishing Inc.,336
671695347,9.78E+12,About Face: The Odyssey Of An American Warrior,"Colonel David H. Hackworth,Julie Sherman",http://www.openisbn.com/cover/0671695347_72.jpg,Touchstone,875
671758748,9.78E+12,Coping With Difficult People,Robert Bramson,http://www.openisbn.com/cover/0671758748_72.jpg,Simon &amp; Schuster Audio,0
399147659,9.78E+12,Isle Of Dogs (Andy Brazil),"Patricia Cornwell,Michele Hall",http://www.openisbn.com/cover/0399147659_72.jpg,Putnam Berkley Audio,0
671869205,9.78E+12,Truman,David McCullough,http://www.openisbn.com/cover/0671869205_72.jpg,Simon &amp; Schuster,1120
374525102,9.78E+12,Annie John: A Novel,Jamaica Kincaid,http://www.openisbn.com/cover/0374525102_72.jpg,"Farrar, Straus And Giroux",148
140003185,9.78E+12,"I, Claudius / Claudius The God (2 Volumes)",Robert Graves,http://www.openisbn.com/cover/0140003185_72.jpg,Penguin,0
1853262412,9.78E+12,100 Selected Stories (Wordsworth Classics) (Wadsworth Collection),O. Henry,http://www.openisbn.com/cover/1853262412_72.jpg,Wordsworth Editions Ltd,735
1880656655,9.78E+12,Ash,Holly Thompson,http://www.openisbn.com/cover/1880656655_72.jpg,Stone Bridge Press,292
812544196,9.78E+12,"Metamorphosis: The Sorcerer, Book 2 (The Camulod Chronicles, Book 6)",Jack Whyte,http://www.openisbn.com/cover/0812544196_72.jpg,Tor Books,512
446610526,9.78E+12,The Legend,Kathleen Givens,http://www.openisbn.com/cover/0446610526_72.jpg,Forever,400
385285965,9.78E+12,Legends Of The Fall,Jim Harrison,http://www.openisbn.com/cover/0385285965_72.jpg,Delta,276
140017917,9.78E+12,The Power And The Glory,Graham Greene,http://www.openisbn.com/cover/0140017917_72.jpg,Penguin (Non-Classics),224
741409577,9.78E+12,Chronicles Of Thanatos The Reaper,Aramis Thorn,http://www.openisbn.com/cover/0741409577_72.jpg,Infinity Publishing.com,170
380784130,9.78E+12,Fair Peril,Nancy Springer,http://www.openisbn.com/cover/0380784130_72.jpg,Avon Books (P),246
345367693,9.78E+12,The Diamond Throne,"David Eddings,Leigh Eddings",http://www.openisbn.com/cover/0345367693_72.jpg,Del Rey,448
345373529,9.78E+12,The Ruby Knight (Book Two Of The Elenium),David Eddings,http://www.openisbn.com/cover/0345373529_72.jpg,Del Rey,372
096623460X,9.78E+12,I Spit On Your Graves,Boris Vian,http://www.openisbn.com/cover/096623460X_72.jpg,TamTam Books,230
140165347,9.78E+12,Jump And Other Short Stories,Nadine Gordimer,http://www.openisbn.com/cover/0140165347_72.jpg,Penguin (Non-Classics),272
446357448,9.78E+12,Bloodline,Sidney Sheldon,http://www.openisbn.com/cover/0446357448_72.jpg,Grand Central Publishing,464
805209522,9.78E+12,The Red Orchestra (Witnesses To War),Gilles Perrault,http://www.openisbn.com/cover/0805209522_72.jpg,Schocken,496
385147635,9.78E+12,Rogano: A Novel,Stephen Knight,http://www.openisbn.com/cover/0385147635_72.jpg,Doubleday,307
708905307,9.78E+12,Kundu,Morris L. West,http://www.openisbn.com/cover/0708905307_72.jpg,Ulverscroft Large Print Books,320
60510323,9.78E+12,La Ciudad De Las Bestias (Spanish Edition),Isabel Allende,http://www.openisbn.com/cover/0060510323_72.jpg,Rayo,416
61008095,9.78E+12,To Be The Best,Barbara Taylor Bradford,http://www.openisbn.com/cover/0061008095_72.jpg,HarperTorch,496
446606294,9.78E+12,Perfect Harmony,Barbara Wood,http://www.openisbn.com/cover/0446606294_72.jpg,Grand Central Publishing,480
671689746,9.78E+12,Sweet Liar,Jude Deveraux,http://www.openisbn.com/cover/0671689746_72.jpg,Pocket Books,448
60951273,9.78E+12,El Plan Infinito (Spanish Edition),Isabel Allende,http://www.openisbn.com/cover/0060951273_72.jpg,Harper Libros,336
374523789,9.78E+12,The Acts Of King Arthur And His Noble Knights: From The Winchester Manuscripts Of Thomas Malory &amp; Other Sources,John Steinbeck,http://www.openisbn.com/cover/0374523789_72.jpg,"Farrar, Straus And Giroux",364
449208885,9.78E+12,Road To Paradise Island,Victoria Holt,http://www.openisbn.com/cover/0449208885_72.jpg,Ivy Books,480
399136002,9.78E+12,It Began In Vauxhall Gardens,Jean Plaidy,http://www.openisbn.com/cover/0399136002_72.jpg,Putnam Adult,318
067972768X,9.78E+12,The Joy Luck Club: A Novel,Amy Tan,http://www.openisbn.com/cover/067972768X_72.jpg,Vintage,288
380723409,9.78E+12,Virgins Of Paradise,Barbara Wood,http://www.openisbn.com/cover/0380723409_72.jpg,Avon Books (Mm),572
380790904,9.78E+12,A Well Favored Gentleman,Christina Dodd,http://www.openisbn.com/cover/0380790904_72.jpg,Avon,400
800711246,9.78E+12,Peace And Quiet And Other Hazards,Ethel Barrett,http://www.openisbn.com/cover/0800711246_72.jpg,F. H. Revell Co,159
439104645,9.78E+12,I Choose You (Pokemon Chapter Book #1),"Scholastic Books,Tracy West",http://www.openisbn.com/cover/0439104645_72.jpg,Scholastic,87
439160197,9.78E+12,"Powerpuff Girls Chapter Book #01: Powerful Professor (Powerpuff Girls, Chaper Book) (No. 1)","Amy Keating Rogers,Keith Batcheller",http://www.openisbn.com/cover/0439160197_72.jpg,Scholastic Paperbacks,64
439104661,9.78E+12,"Island Of The Giant Pokemon (Pokemon, No. 2)",Tracey West,http://www.openisbn.com/cover/0439104661_72.jpg,Scholastic,96
451401182,9.78E+12,Dazzle (Onyx),Judith Gould,http://www.openisbn.com/cover/0451401182_72.jpg,Onyx,760
345370139,9.78E+12,Hollywood: A Novel Of America In The 1920s,Gore Vidal,http://www.openisbn.com/cover/0345370139_72.jpg,Ballantine Books,0
451145577,9.78E+12,The Seventh Secret (Signet),Irving Wallace,http://www.openisbn.com/cover/0451145577_72.jpg,Signet,400
440207428,9.78E+12,The Minotaur,Stephen Coonts,http://www.openisbn.com/cover/0440207428_72.jpg,Dell,448
446608106,9.78E+12,Home Fires (Deborah Knott Mysteries),Margaret Maron,http://www.openisbn.com/cover/0446608106_72.jpg,Grand Central Publishing,288
553562916,9.78E+12,"Better Homes And Gardens New Cook Book, 10th Edition",BH&amp;G Editors,http://www.openisbn.com/cover/0553562916_72.jpg,Bantam,1088
345435907,9.78E+12,Diana: The Secret Years,Simone Simmons,http://www.openisbn.com/cover/0345435907_72.jpg,Ballantine Books,226
385319215,9.78E+12,"Weep No More, My Lady",Mary Higgins Clark,http://www.openisbn.com/cover/0385319215_72.jpg,Delta,384
684855135,9.78E+12,The Last Dance: A Novel Of The 87th Precinct,Ed McBain,http://www.openisbn.com/cover/0684855135_72.jpg,Simon &amp; Schuster,272
425160343,9.78E+12,Connecticut Yankee In Criminal Court (Mark Twain Mystery),Peter J. Heck,http://www.openisbn.com/cover/0425160343_72.jpg,Berkley,311
425155129,9.78E+12,Death On The Mississippi (Mark Twain Mystery),Peter J. Heck,http://www.openisbn.com/cover/0425155129_72.jpg,Berkley,304
425165671,9.78E+12,The Prince And The Prosecuter (Mark Twain Mystery),Peter J. Heck,http://www.openisbn.com/cover/0425165671_72.jpg,Berkley,336
553574566,9.78E+12,A Monstrous Regiment Of Women,Laurie R. King,http://www.openisbn.com/cover/0553574566_72.jpg,Bantam,336
394759842,9.78E+12,Oscar Wilde,Richard Ellmann,http://www.openisbn.com/cover/0394759842_72.jpg,Vintage,736
188845136X,9.78E+12,Some Of The Parts,T Cooper,http://www.openisbn.com/cover/188845136X_72.jpg,Akashic Books,250
553347756,9.78E+12,Wild Mind: Living The Writer's Life,Natalie Goldberg,http://www.openisbn.com/cover/0553347756_72.jpg,Bantam,256
3800015064,9.78E+12,Das Rotweissrote Weltkugelbuch,"Wolfgang Schüssel,Alfred Komarek",http://www.openisbn.com/cover/3800015064_72.jpg,Ueberreuter,76
3789129453,9.78E+12,Die Kinder Aus Bullerbü,"Astrid Lindgren,Ilon Wikland",http://www.openisbn.com/cover/3789129453_72.jpg,Oetinger Verlag,310
452278384,9.78E+12,"The Carbohydrate Addict's Lifespan Program : A Personalized Plan For Becoming Slim, Fit And Healthy In Your 40s, 50s, 60s And Beyond","Rachael F. Heller,Richard F. Heller",http://www.openisbn.com/cover/0452278384_72.jpg,Plume,496
743250192,9.78E+12,Chocolate For A Woman's Soul Volume II : 77 Stories That Celebrate The Richness Of Life,"Kay Allenbaugh,Sheri McGregor",http://www.openisbn.com/cover/0743250192_72.jpg,Touchstone,336
1551664348,9.78E+12,Montana,Debbie Macomber,http://www.openisbn.com/cover/1551664348_72.jpg,Mira,379
61099732,9.78E+12,Outer Banks,Anne Rivers Siddons,http://www.openisbn.com/cover/0061099732_72.jpg,HarperTorch,576
3453149793,9.78E+12,"Der Magier, Der Sand Der Zeit",Wolfgang Hohlbein,http://www.openisbn.com/cover/3453149793_72.jpg,Heyne,0
3518404741,9.78E+12,Amanda Herzlos: Roman,Jurek Becker,http://www.openisbn.com/cover/3518404741_72.jpg,Suhrkamp Verlag,384
3442722357,9.78E+12,Auf Den Schultern Meines Vaters. Eine Rückkehr Nach China.,Belle Yang,http://www.openisbn.com/cover/3442722357_72.jpg,Btb,238
